,ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,affect,Field3,Field2,MYKEY,text,STATE,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
3211,221032,1,22,32,1,20,8,0,6,6,9,5,2,4,3,1,0,2,0,1,0,0,0,0,2,1,3,3,3,3,1,0,2,1,1,0,disgust,4,3,2210325,When people/press analyze a particular newsworthy item (CAL á Football team) which I am a member and can only see the situation á in a bad light and always put the team down.,1,,,,,,,,,
3212,221035,1,22,35,2,18,7,1,6,6,9,2,4,4,3,0,0,0,2,0,0,1,0,0,1,1,3,2,2,2,5,2,2,2,2,1,fear,4,3,2210352,One summer when I was camping with friends they devised and á elaborate plan to scare me by having our camp attecked by a wild á animal (one of them) and then convincing the campground was á the home of a satanic organization.,1,,,,,,,,,
3213,221035,1,22,35,2,18,7,1,6,6,9,3,3,3,4,1,1,2,2,1,0,0,0,0,2,2,3,2,2,4,1,0,1,2,3,1,anger,3,4,2210353,I went out dancing and found my boyfriend kissing another girl.,1,,,,,,,,,
3214,221035,1,22,35,2,18,7,1,6,6,9,4,3,2,3,1,1,0,2,1,0,1,0,0,2,2,3,2,2,4,1,0,1,2,3,2,sadness,2,3,2210354,At the end of my senior yr. in high school I found out that a á friend of mine I knew had cancer had been diagnosed as terminally á ill.,1,,,,,,,,,
3215,221035,1,22,35,2,18,7,1,6,6,9,5,2,1,2,0,0,0,0,1,0,0,0,0,1,2,3,0,2,2,5,3,0,2,0,0,disgust,1,2,2210355,Sitting in the dorm when the guys were verbally reading letters á in Penthouse.,1,,,,,,,,,
3216,221036,1,22,36,1,19,2,2,0,1,4,2,4,4,4,4,1,0,0,0,0,0,0,0,2,1,3,3,1,4,1,1,1,2,0,1,fear,4,4,2210362,When I was little I lost control of my bike and started to go á into a buay intersection but my neighbor stopped me just in time.,1,,,,,,,,,
3217,221036,1,22,36,1,19,2,2,0,1,4,3,3,4,4,3,0,2,2,1,0,0,0,0,2,1,2,2,3,0,5,3,2,2,0,0,anger,4,4,2210363,"This summer I got into a fight with one of our patrons (at a á theatre). He hit me and I hit him and her friend, he hit my friend á and we all hit eachother.",1,,,,,,,,,
3218,221036,1,22,36,1,19,2,2,0,1,4,4,1,2,2,0,0,0,1,0,1,0,0,0,1,2,3,3,1,1,4,1,1,2,0,0,sadness,2,2,2210364,This monday I took a Math 1BS test and flunked for the second á time.,1,,,,,,,,,
3219,221036,1,22,36,1,19,2,2,0,1,4,5,3,4,2,0,0,0,1,0,0,0,0,0,1,1,3,2,3,3,1,3,0,1,3,0,disgust,4,2,2210365,When I found out the CIA was mining Nicaraguan harbors.,1,,,,,,,,,
3220,221037,1,22,37,1,20,1,1,6,6,1,2,4,4,4,0,1,2,2,0,1,0,0,0,2,1,3,0,3,4,1,1,1,2,1,1,fear,4,4,2210372,A time when I was very afraid of something was when I broke my á father's antique lamp.,1,,,,,,,,,
3221,221037,1,22,37,1,20,1,1,6,6,1,3,3,4,4,2,0,2,1,1,0,0,1,0,2,1,3,3,3,1,5,3,2,1,0,0,anger,4,4,2210373,When someone told a secret I told them not to tell.,1,,,,,,,,,
3222,221037,1,22,37,1,20,1,1,6,6,1,4,4,4,4,0,1,0,0,1,0,0,0,1,3,1,3,0,3,4,2,0,3,3,2,1,sadness,4,4,2210374,When my mother was very sick and almost died.,1,,,,,,,,,
3223,221037,1,22,37,1,20,1,1,6,6,1,5,4,4,4,0,2,0,0,0,0,0,0,0,1,2,3,3,0,3,4,0,0,0,0,2,disgust,4,4,2210375,When I saw President Reagan get elected.,1,,,,,,,,,
3224,221038,1,22,38,2,20,8,0,6,6,2,2,2,1,4,2,0,1,1,0,0,0,0,0,2,1,0,2,1,0,4,0,2,2,0,0,fear,1,4,2210382,Walking through campus at night a squirrel jumped in front of á me.,1,,,,,,,,,
3225,221038,1,22,38,2,20,8,0,6,6,2,3,3,2,3,2,0,0,2,0,0,1,0,1,1,1,3,0,0,1,1,0,1,2,0,1,anger,2,3,2210383,After a long trip in my dad's van without incident I stopped to á fill the tank with gas and dented the side of the van against the á pole. Then my cars electrical system would not work when I tried á to drive home from his house.,1,,,,,,,,,
3226,221038,1,22,38,2,20,8,0,6,6,2,4,4,2,4,2,1,0,2,0,0,1,0,0,1,2,3,1,3,2,5,1,3,3,3,2,sadness,2,4,2210384,"At one point in a relationship, my boyfriend was seeing an old á flame more than me. At our confrontation tears were shed.",1,,,,,,,,,
3227,221038,1,22,38,2,20,8,0,6,6,2,5,3,1,1,0,0,0,2,0,1,0,0,0,1,1,3,2,0,4,2,1,0,2,1,0,disgust,1,1,2210385,When a skunk invaded camp.,1,,,,,,,,,
3228,221039,1,22,39,2,19,1,2,6,4,2,2,4,1,2,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,2,0,3,0,0,0,fear,1,2,2210392,When I had to walk home in the dark for the first time. ,1,,,,,,,,,
3229,221039,1,22,39,2,19,1,2,6,4,2,3,2,3,3,2,0,2,3,0,0,0,1,2,2,1,3,3,2,3,1,3,2,1,3,0,anger,3,3,2210393,"A time when, as part of my work, I was sent out actually sort of á volunteered to run an errand for someone who had no authority to á send me out and the address was very far especially on foot and á turned out to be incorrect too. The whole trip was a waste.",1,,,,,,,,,
3230,221039,1,22,39,2,19,1,2,6,4,2,4,4,4,4,3,1,1,2,1,0,0,0,2,3,1,3,3,3,2,5,3,1,1,0,1,sadness,4,4,2210394,When my boyfriend said he did not want to see me anymore (which á turned out to be untrue).,1,,,,,,,,,
3231,221039,1,22,39,2,19,1,2,6,4,2,5,1,1,1,0,0,0,1,1,0,0,0,0,1,1,3,0,1,2,5,2,2,1,1,0,disgust,1,1,2210395,When my roommate forgets to flush the toilet.,1,,,,,,,,,
3232,221042,1,22,42,1,18,2,1,6,1,0,2,3,4,2,2,0,2,2,1,0,0,0,0,1,3,3,1,1,1,5,1,3,2,1,0,fear,4,2,2210422,"When I began school at UC. The pre-enrollment the classes, and á the question of success really scared me.",1,,,,,,,,,
3233,221042,1,22,42,1,18,2,1,6,1,0,3,3,4,4,3,0,2,2,1,0,0,1,0,3,1,3,1,3,4,3,1,1,1,0,0,anger,4,4,2210423,A month ago when one of my fellow workers got a promotion over á me. It was just a small promotion but recognition was involved.,1,,,,,,,,,
3234,221042,1,22,42,1,18,2,1,6,1,0,4,2,2,3,0,1,0,3,1,0,0,0,2,1,1,3,2,1,4,4,0,2,3,3,1,sadness,2,3,2210424,When another fellow worker decided to leave the company. We had á been very close and we would not be able to work with eachother á any longer.,1,,,,,,,,,
3235,221042,1,22,42,1,18,2,1,6,1,0,5,3,1,2,2,0,0,3,0,0,0,0,1,1,1,3,0,3,3,3,3,0,0,3,0,disgust,1,2,2210425,Through the media and their presentation of a kidnapped child who á was raped.,1,,,,,,,,,
3236,221043,1,22,43,2,19,2,2,6,4,0,2,4,1,4,2,0,0,1,0,0,0,0,0,2,1,3,2,0,4,1,0,2,2,0,0,fear,1,4,2210432,"One day before Christmas, I went shopping with my brother and his á friend. We had a good time. But on the way home we were almost in á an accident because the weather was bad.",1,,,,,,,,,
3237,221043,1,22,43,2,19,2,2,6,4,0,3,3,4,2,0,0,0,1,0,0,0,1,0,1,0,3,3,2,2,3,2,1,1,3,0,anger,4,2,2210433,I can't remember being truly angry. Usually it's just á disappointment that I feel. One situation would be with my á brother. He and I used to be close but now he seems to be á avoiding me.,1,,,,,,,,,
3238,221043,1,22,43,2,19,2,2,6,4,0,4,4,4,4,2,1,0,1,1,0,1,0,2,2,2,2,3,2,2,5,1,1,3,0,2,sadness,4,4,2210434,"4 years ago my family decided to move from New York to á California. From the time we decided to move until the time we á left, I realized how much my friends cared for me. When we left á and for a long time after that I was very sad.",1,,,,,,,,,
3239,221043,1,22,43,2,19,2,2,6,4,0,5,4,3,3,1,1,0,1,1,0,0,0,0,1,1,3,0,0,0,1,0,2,1,1,1,disgust,3,3,2210435,Once when I was babysitting for some neighbors children I found á roaches in ther bathroom. I had never seen a roach before but I á called my mother to make sure that's what they were. And she came á over and checked.,1,,,,,,,,,
3240,221045,1,22,45,1,19,2,2,4,4,9,2,2,3,2,0,0,0,1,1,0,0,0,0,2,2,3,0,2,4,5,0,2,0,0,0,fear,3,2,2210452,"after getting a fail notice for a math class, I realized I was á not doing very well in school in any subject. I began to fear á failing a class or two.",1,,,,,,,,,
3241,221045,1,22,45,1,19,2,2,4,4,9,3,2,2,4,2,0,2,1,1,0,0,0,0,1,2,3,0,0,2,5,2,1,3,3,0,anger,2,4,2210453,Physically fighting with my girlfriend because she just walked á out of a room of my friends and had pushed and cursed at me when á I went to find her.,1,,,,,,,,,
3242,221045,1,22,45,1,19,2,2,4,4,9,4,3,4,3,0,0,1,0,0,0,0,0,0,3,2,3,0,2,2,4,2,0,1,0,0,sadness,4,3,2210454,Hearing about a friend back home that had to have his stomach á pumped because he had overdosed on pills.,1,,,,,,,,,
3243,221045,1,22,45,1,19,2,2,4,4,9,5,2,1,3,1,1,0,1,0,0,0,0,0,1,1,3,0,3,3,4,3,0,0,2,1,disgust,1,3,2210455,After learning on the news about this man who killed more than á 300 women and habitually copulated into their inert bodies.,1,,,,,,,,,
3244,221046,1,22,46,2,18,3,1,1,6,4,2,3,4,4,3,1,0,6,1,1,1,1,1,1,3,0,2,1,0,4,0,2,3,3,2,fear,4,4,2210462,Going to CAL not knowing anyone.,1,,,,,,,,,
3245,221046,1,22,46,2,18,3,1,1,6,4,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,anger,4,2,2210463,When a close friend did not write.,1,,,,,,,,,
3246,221046,1,22,46,2,18,3,1,1,6,4,4,3,4,2,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,4,0,3,3,3,0,sadness,4,2,2210464,Leaving high school.,1,,,,,,,,,
3247,221046,1,22,46,2,18,3,1,1,6,4,5,3,4,3,0,0,0,0,1,0,0,0,0,2,3,0,0,1,0,4,3,3,1,0,0,disgust,4,3,2210465,When my roommate came home at 10 in the morning after sleeping á with a guy she did not know because she got drunk. (Se has a á boyfriend too).,1,,,,,,,,,
3248,221048,1,22,48,1,18,3,2,7,1,1,2,2,4,2,0,0,0,0,0,0,0,1,0,1,3,3,0,1,1,1,0,1,0,0,0,fear,4,2,2210482,Taking a chemistry midterm.,1,,,,,,,,,
3249,221048,1,22,48,1,18,3,2,7,1,1,3,1,3,2,3,0,0,3,1,0,0,1,1,2,1,3,0,3,2,1,3,0,1,1,0,anger,3,2,2210483,While I was away for the weekend some friends went into my room á and played my very expensive stereo without asking me or my á roommate.,1,,,,,,,,,
3250,221048,1,22,48,1,18,3,2,7,1,1,4,2,4,3,0,0,0,3,0,0,0,1,0,2,2,3,3,0,4,1,1,1,2,1,0,sadness,4,3,2210484,I asked a girl out on a date and she said no.,1,,,,,,,,,
3251,221048,1,22,48,1,18,3,2,7,1,1,5,1,2,3,3,0,0,3,0,0,0,1,1,1,2,3,0,2,2,2,2,2,2,1,0,disgust,2,3,2210485,I was playing a sport in an advanced PE class and many of the á people were not advanced.,1,,,,,,,,,
3252,221049,1,22,49,1,20,7,1,1,1,6,2,3,2,2,0,0,0,0,0,0,0,0,0,2,1,3,2,0,1,1,1,2,2,0,0,fear,2,2,2210492,Waiting for my girlfriend to come from her apt. to mine. She was á very late and I thought something awful had happened.,1,,,,,,,,,
3253,221049,1,22,49,1,20,7,1,1,1,6,3,2,1,3,3,0,0,1,0,0,0,1,0,1,1,3,2,0,1,5,0,2,0,1,0,anger,1,3,2210493,I bought a new bed for my apt. and it squeaks when you move on á it. I tried to fix it but could not.,1,,,,,,,,,
3254,221049,1,22,49,1,20,7,1,1,1,6,4,2,4,2,0,0,0,0,0,0,0,0,1,2,1,3,2,0,4,4,0,0,3,0,0,sadness,4,2,2210494,Finding out that my grandfather had died. He lived in England and á I had not seen him for 10 years.,1,,,,,,,,,
3255,221049,1,22,49,1,20,7,1,1,1,6,5,3,2,2,2,0,0,0,0,0,0,0,0,2,2,3,3,3,2,5,2,1,1,0,0,disgust,2,2,2210495,Cleaning the bathroom of my apt. and realizing my roommate who á had lived there all summer by himself had never cleaned the á place.,1,,,,,,,,,
3256,221050,1,22,50,2,19,3,2,1,6,1,2,1,1,3,4,0,2,1,0,0,0,0,0,3,2,2,1,1,1,5,1,3,3,2,0,fear,1,3,2210502,I needed a recommendation for something. I decided that the best á person to get one from was a professor who I had never talked to á before. I felt a lot of fear going up after class to ask him to á recommend me considering he had never heard my name before. But I á did.,1,,,,,,,,,
3257,221050,1,22,50,2,19,3,2,1,6,1,3,3,4,3,4,0,1,1,1,0,1,0,1,2,2,3,3,3,2,1,3,1,2,1,1,anger,4,3,2210503,"I had been searching for housing for Fall at UCB and I was á finally offered a place - then an ordeal followed, first I á accepted then refused - related to my parents judgment (they're á paying for me). Turns out that I was so upset at what my Dad said á to me that I hung up on him. He called back and threatened to cut á me off financially and emotionally.",1,,,,,,,,,
3258,221050,1,22,50,2,19,3,2,1,6,1,4,4,1,4,1,0,2,1,1,0,1,0,1,2,1,3,3,3,4,3,0,1,3,1,1,sadness,1,4,2210504,We got news that my (almost) 21 years old brother died while á visiting Europe of a cerebral hemorhage. It finally hit me an á hour after we saw his corpse in the coffin. It felt like a door á between himself and everything had closed and locked forever.,1,,,,,,,,,
3259,221050,1,22,50,2,19,3,2,1,6,1,5,1,2,2,1,0,1,1,1,0,0,0,0,2,2,3,0,3,3,1,3,2,0,0,0,disgust,2,2,2210505,I was reading in the paper the feature on Henry Lucas who claims á to have killed 380 people. He was a recreational killer and a á necrophiliac and zoophiliac. He has raped and beaten many women á and killed men too.,1,,,,,,,,,
3260,221052,1,22,52,2,19,1,1,5,1,6,2,4,3,4,1,0,0,0,0,0,0,0,0,1,1,3,0,3,3,2,0,0,0,0,0,fear,3,4,2210522,I was alone and someone tried to break in from our back door.,1,,,,,,,,,
3261,221052,1,22,52,2,19,1,1,5,1,6,3,4,4,4,1,0,0,2,1,0,1,0,0,3,1,3,0,3,0,1,0,1,1,0,1,anger,4,4,2210523,When some friends betrayed my friendship.,1,,,,,,,,,
3262,221052,1,22,52,2,19,1,1,5,1,6,4,2,4,3,0,0,0,1,0,0,1,0,0,2,1,3,1,2,1,5,0,1,0,1,1,sadness,4,3,2210524,When I did bad on a chamistry midterm which I could have done á well.,1,,,,,,,,,
3263,221052,1,22,52,2,19,1,1,5,1,6,5,1,4,4,1,1,0,2,1,0,0,1,0,2,1,3,0,3,3,1,3,0,1,0,1,disgust,4,4,2210525,"When an employer of my younger sister (17 yrs) made a \pass\"" at á","her.""",1,,,,,,,,
3264,221053,1,22,53,1,21,2,2,6,1,2,2,2,4,2,2,1,0,0,0,0,0,0,0,2,2,2,1,1,3,5,0,1,0,0,1,fear,4,2,2210532,Occured while preparing for a midterm in Social Welfare that I á thought was going to be very hard and felt unprepared for.,1,,,,,,,,,
3265,221053,1,22,53,1,21,2,2,6,1,2,3,2,2,2,2,0,2,1,0,0,0,0,1,1,2,3,2,2,2,5,2,2,1,3,0,anger,2,2,2210533,Argument with roommate over a lock he had put on kitchen cupboard á without telling anyone.,1,,,,,,,,,
3266,221053,1,22,53,1,21,2,2,6,1,2,4,1,4,2,0,0,0,0,1,0,0,0,0,2,1,3,3,3,3,1,3,2,0,1,0,sadness,4,2,2210534,Day time robbery of our house.,1,,,,,,,,,
3267,221053,1,22,53,1,21,2,2,6,1,2,5,2,4,2,0,0,0,0,1,0,0,0,0,2,1,3,3,3,3,1,3,2,0,1,0,disgust,4,2,2210535,Robbery mentioned under sadness.,1,,,,,,,,,
3268,221054,1,22,54,1,18,2,2,5,1,8,2,3,4,2,1,1,1,0,1,0,0,0,1,3,3,3,3,1,4,5,0,1,0,1,1,fear,4,2,2210542,"Before I moved away from home, I feared leaving.",1,,,,,,,,,
3269,221054,1,22,54,1,18,2,2,5,1,8,3,3,4,3,2,0,2,2,0,0,0,0,1,2,1,3,2,3,2,1,3,1,1,3,0,anger,4,3,2210543,"When a friend carelessly broke and object in my parent's house á and did not apologize, or pay, or anything.",1,,,,,,,,,
3270,221054,1,22,54,1,18,2,2,5,1,8,4,4,4,4,1,2,1,2,1,0,0,0,0,3,2,3,0,2,4,1,0,1,0,0,2,sadness,4,4,2210544,I felt sadness when my grandfather died.,1,,,,,,,,,
3271,221054,1,22,54,1,18,2,2,5,1,8,5,3,4,3,0,1,0,2,0,0,0,0,1,2,2,3,0,3,2,1,0,0,1,3,1,disgust,4,3,2210545,"This person I know lied about how much income his parents made á and received money through grants which he did not need. Another á person is barely making it, did not lie, and did not receive á enough money.",1,,,,,,,,,
3272,221055,1,22,55,1,19,8,0,6,4,7,2,4,1,3,2,0,1,1,1,0,0,0,0,1,1,3,0,0,4,1,0,0,0,1,0,fear,1,3,2210552,"While skiing in Squaw Valley, I was riding up a chair lift and á right when the chair was above a sheer cliff of rocks, the chair á lift stopped and all the chairs sagged and everything seemed to á creak loudly.",1,,,,,,,,,
3273,221055,1,22,55,1,19,8,0,6,4,7,3,3,3,4,3,0,0,2,1,0,0,0,0,1,1,3,3,3,3,5,1,2,1,3,0,anger,3,4,2210553,I received a poor grade on a midterm even though I got all the á right answers and knew the material. I went to the TA to try to á raise my grade and he wouldn't do it.,1,,,,,,,,,
3274,221055,1,22,55,1,19,8,0,6,4,7,4,3,4,2,0,1,1,1,1,0,1,0,0,2,2,3,3,2,2,5,1,1,3,0,2,sadness,4,2,2210554,My girlfriend wanted to breakup for an indefinite amt. of time. á She said that she couldn't commit herself fully to the á relationship without going out with other people. I was her first á boyfriend.,1,,,,,,,,,
3275,221055,1,22,55,1,19,8,0,6,4,7,5,2,3,3,0,1,0,0,0,0,0,0,0,1,0,3,0,3,3,1,3,0,0,1,1,disgust,3,3,2210555,"I read in the newspaper about a 21 yr. old woman who was found á naked and dead along a roadside. It turned out she had had two á relatives 14 and 19 who were kidnapped, raped and killed earlier.",1,,,,,,,,,
3276,221061,1,22,61,2,22,1,1,4,4,6,2,3,3,3,2,0,1,1,0,0,0,0,1,1,1,3,3,0,2,1,1,1,2,3,0,fear,3,3,2210612,"Being involved in a car accident and having my thumb caught in á the glove compartment. My sister and I had a Fear of finally á telling my parents, since my sister was the driver.",1,,,,,,,,,
3277,221061,1,22,61,2,22,1,1,4,4,6,3,2,2,1,0,0,0,0,0,0,0,0,0,3,1,3,3,2,0,3,1,1,2,0,0,anger,2,1,2210613,"A co-worker and I had to rush a project. I was only working there á for one month and he for some years. Instead of letting me know á that he wanted to do the project himself, he went to the á superviser and let the superviser tell me to let the co-worker do á it himself since he was quicker at it.",1,,,,,,,,,
3278,221061,1,22,61,2,22,1,1,4,4,6,4,4,3,1,0,0,0,0,0,0,0,0,0,1,1,3,2,0,4,4,0,2,2,2,0,sadness,3,1,2210614,Losing a pet chick. Our family had just put the chick outside a á few days before and then one morning it was gone.,1,,,,,,,,,
3279,221061,1,22,61,2,22,1,1,4,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,2210615,NO RESPONSE,1,,,,,,,,,
3280,221062,1,22,62,1,20,7,1,6,6,8,2,4,3,4,2,0,1,2,0,1,0,0,1,2,1,1,2,0,1,5,1,0,3,3,0,fear,3,4,2210622,Two summers ago my best friend and I drove into unknown mountains á at midnight to pick up my broken car. We told one another á horrifically scary ghost/murder stories and succeeded in scaring á eachother pretty well - even though somewhere in our heads we á knew the fears were unjustified.,1,,,,,,,,,
3281,221062,1,22,62,1,20,7,1,6,6,8,3,4,4,3,4,0,2,3,1,0,0,1,2,3,2,3,3,0,2,2,2,1,1,1,0,anger,4,3,2210623,I had just seen my pseudo-girlfriend and our conversation angered á me greatly.,1,,,,,,,,,
3282,221062,1,22,62,1,20,7,1,6,6,8,4,4,4,3,3,2,2,3,1,0,1,0,0,3,1,3,0,1,1,1,0,0,0,1,3,sadness,4,3,2210624,My grandfather died thirteen years ago.,1,,,,,,,,,
3283,221062,1,22,62,1,20,7,1,6,6,8,5,4,2,4,3,0,0,1,0,0,0,1,1,1,2,0,0,3,2,5,2,3,0,3,0,disgust,2,4,2210625,"When one individual takes advantage of and/or injures another á relatively defenseless individual, consciously. I feel disgust á mingled with anger. A person on my dorm floor verbally assaulted á another person for having a certain religious belief.",1,,,,,,,,,
3284,221063,1,22,63,2,18,2,1,7,1,8,2,1,2,2,2,0,0,0,0,0,0,0,0,3,1,2,3,1,3,1,1,2,2,0,0,fear,2,2,2210632,"I was to meet one of my friends (girl) at the library at 8:00 á already dark. She would be walking alone. She was 45 minutes late á but I kept waiting, calling her room and other places she could á have been.",1,,,,,,,,,
3285,221063,1,22,63,2,18,2,1,7,1,8,3,2,1,4,3,0,2,1,1,0,0,0,0,1,2,3,3,2,1,1,1,1,1,3,0,anger,1,4,2210633,While studying chemistry with a friend we became angry with á eachother because we were both fed up.,1,,,,,,,,,
3286,221063,1,22,63,2,18,2,1,7,1,8,4,1,4,3,3,1,0,2,1,0,1,0,0,2,0,3,3,1,4,1,1,0,2,0,2,sadness,4,3,2210634,I received a letter from my grandmother. She has obviusly á suffered a lot from my grandfather's suffering health. She á mentioned things she had gotten him and he would never use.,1,,,,,,,,,
3287,221063,1,22,63,2,18,2,1,7,1,8,5,2,3,3,1,1,2,1,1,0,0,0,0,1,1,3,2,1,2,5,3,2,1,3,1,disgust,3,3,2210635,One of my good friends told people something I had told her á in confidence about someone else.,1,,,,,,,,,
3288,221064,1,22,64,1,18,2,2,4,4,2,2,3,1,4,3,0,0,0,0,0,0,0,0,1,1,3,2,3,4,4,0,0,0,0,0,fear,1,4,2210642,I was driving on to a busy freeway during rush hour and it was á slightly raining. A diesel truck was coming very close behind me á and I was close behind a pick-up. I changed lanes and barely hit á the truck and ran a Honda of the road. I was scared to death to á go back and see if I caused him to crash.,1,,,,,,,,,
3289,221064,1,22,64,1,18,2,2,4,4,2,3,3,4,4,2,0,0,1,0,0,0,0,0,1,2,3,2,3,3,1,3,0,0,3,0,anger,4,4,2210643,I was really pissed when the Russians boycotted the '84 Olympics. á I had anger towards them and Jimmy Crter. I was very anxious to á see it.,1,,,,,,,,,
3290,221064,1,22,64,1,18,2,2,4,4,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,1,3,0,3,3,1,3,0,0,3,0,sadness,4,4,2210644,It made me very sad to hear that some construction company was á going to build houses on the beautiful hills by my house.,1,,,,,,,,,
3291,221064,1,22,64,1,18,2,2,4,4,2,5,4,4,3,0,0,0,0,0,0,0,1,0,3,2,3,3,2,3,1,2,3,1,1,0,disgust,4,3,2210645,I vividly remember having feelings of disgust toward some of my á jr. high classmates who didn't work at all on their schoolwork á and who would coplain and take my tax money when I was older and á more successful than they were. At the time I pictured some á adults like this that I knew in the complaining situation.,1,,,,,,,,,
3292,221065,1,22,65,1,19,3,2,1,6,0,2,4,4,4,4,2,2,3,1,0,0,0,3,3,1,2,3,0,3,1,0,1,1,0,2,fear,4,4,2210652,"When  first came to CAL I went to a rally on Sproul and I later á learned that the rally was conducted by the Moonie cult. They á were taking pictures at the rally, so I was afraid that they á would circulate the pictures and then kidnap people. I did not á know how the cult worked. I was scared.",1,,,,,,,,,
3293,221065,1,22,65,1,19,3,2,1,6,0,3,2,2,3,3,1,2,1,0,0,0,1,1,1,2,3,3,2,3,2,2,2,1,1,1,anger,2,3,2210653,When I was faced with writing an essay and I didn't want to do it á I was angry that I had to write an essay and angry at myself for á not having the time to write a good essay.,1,,,,,,,,,
3294,221065,1,22,65,1,19,3,2,1,6,0,4,3,4,3,0,1,1,3,1,0,0,0,2,2,1,3,3,1,1,3,1,1,2,1,1,sadness,4,3,2210654,I ran a race for the CAL track team and I did terribly and then á the coach said that I should sit out for the season. I felt á really sad because I wasn't going to be able to run. It was á something I always had done and now I couldn't do it anymore.,1,,,,,,,,,
3295,221065,1,22,65,1,19,3,2,1,6,0,5,1,1,2,0,0,2,1,0,0,0,0,0,2,1,2,3,3,3,1,3,0,1,0,0,disgust,1,2,2210655,When I saw a girl in my economics discussion section smiling and á asking stupid questions to the TA. just to get attention. She was á obviously ass-kissing. It happens in every Econ. discussion held á weekly.,1,,,,,,,,,
3296,221066,1,22,66,2,19,1,1,4,1,9,2,4,3,4,3,0,1,1,1,0,0,0,1,1,1,3,2,0,1,5,0,0,3,0,0,fear,3,4,2210662,I feared that my dog's eye was infected too much. He had played á around in the weeds and a foxtail had gotten under his eyelid. I á took him to the vet and I feared that he may go blind because of á the foxtail.,1,,,,,,,,,
3297,221066,1,22,66,2,19,1,1,4,1,9,3,2,3,2,2,0,2,1,1,0,0,0,0,1,1,3,3,2,2,2,3,2,1,1,0,anger,3,2,2210663,"One of my friends kept criticizing me about everything I did. I á thought she was kidding, but later I found out that she was á serious.",1,,,,,,,,,
3298,221066,1,22,66,2,19,1,1,4,1,9,4,4,4,4,2,1,1,3,1,0,1,0,0,2,1,3,2,0,4,1,2,0,3,0,2,sadness,4,4,2210664,One of my relatives became seriously ill. I felt sad because I á didn't know if she will ever be the same again.,1,,,,,,,,,
